PublishYear,CountryName,Code,Country,Region,Income group,Population,Population(per ten Million),num_AI_conf_papers,num_AI_conf_citation,num_AI_journal_papers,num_AI_journal_citation,num_AI_patents_papers,num_AI_patents_citation,num_AI_conf_papers_pc,num_AI_conf_citation_pc,num_AI_journal_papers_pc,num_AI_journal_citation_pc,num_AI_patents_papers_pc,num_AI_patents_citation_pc,relative_ai_skill_penetration,num_AIocc_fem,skill_penetration,ai_hiring_index,enroll_share,num_AIstartups,ai_privateinvestment_tot,num_startups_pc,ai_privateinvestment_pc,num_AI_conf_papers_scaled,num_AI_conf_citation_scaled,num_AI_journal_papers_scaled,num_AI_journal_citation_scaled,num_AI_patents_papers_scaled,num_AI_patents_citation_scaled,num_AI_conf_papers_pc_scaled,num_AI_conf_citation_pc_scaled,num_AI_journal_papers_pc_scaled,num_AI_journal_citation_pc_scaled,num_AI_patents_papers_pc_scaled,num_AI_patents_citation_pc_scaled,relative_ai_skill_penetration_fem_scaled,num_AIocc_fem_scaled,skill_penetration_scaled,ai_hiring_index_scaled,enroll_share_scaled,num_AIstartups_scaled,ai_privateinvestment_tot_scaled,num_startups_pc_scaled,ai_privateinvestment_pc_scaled,mean
2020,Portugal,PRT,PT,Europe & Central Asia,High income,10237000,1.0237,140.3742428,53.49999997,172.1032112,301.2719702,7.333333343,2.5,137.1243946,52.26140468,168.1187957,294.2971283,7.163557041,2.442121715,-,-,0.41243,1.364536098,0.2405573484,12,35914351,0.1168518135,349721.4204,2.516876847,1.015192476,2.244545432,1.126856419,1.19366382,1.008166655,16.16378983,1.21138505,24.75778506,1.848266888,4.514368747,1.187483071,-,-,13.74384185,19.33522701,25.05894942,1.762071379,1.150492102,10.40797538,3.512745535,4.899031691
2015,Portugal,PRT,PT,Europe & Central Asia,High income,10358076,1.0358076,262.8333336,2213.916669,169.4928574,6770.114282,2.5,2,253.7472534,2137.382144,163.6335333,6536.073188,2.413575649,1.930860519,-,-,-,-,0.2351352409,2,17924561,0.01930860519,173049.1358,3.8425244,1.628689261,2.225641485,3.850688218,1.056682094,1.006533324,29.0959344,9.645206407,24.12348845,19.8392408,2.176689212,1.148233258,-,-,-,-,23.93056073,1.069279216,1.075016919,2.52938502,2.243200768,8.303295943
2019,Portugal,PRT,PT,Europe & Central Asia,High income,10269417,1.0269417,202.9333337,342.3500017,142.5948778,805.789754,8,1.5,197.6094005,333.3684879,138.8539172,784.6499504,7.7901209,1.460647669,-,-,0.41495,1.287247981,0.3533498759,3,2815152,0.02921295337,27412.96804,3.194093256,1.097217647,2.030848747,1.339293439,1.212557851,1.004899993,22.87088695,2.348396867,20.61920602,3.261634613,4.822729009,1.112134751,-,-,13.8401487,16.27486835,48.53207551,1.138558432,1.011626217,3.329361804,1.196677624,5.409491596
2016,Ireland,IRL,IE,Europe & Central Asia,High income,4755335,0.4755335,144.9666669,1728.750002,71.41620899,1427.206054,3.5,38.5,304.8505876,3635.390571,150.1812364,3001.27342,7.360154437,80.96169881,-,-,-,1.000000001,0.4457016899,16,30104542,0.3364642028,633068.7954,2.566590884,1.49091575,1.515379257,1.600952852,1.08502314,1.125766483,34.76271116,15.704297,22.22109225,9.650715963,4.61112317,7.215475586,-,-,-,4.900780324,67.75130769,2.039188244,1.126117365,28.1461253,5.548844055,8.629170291
2017,Ireland,IRL,IE,Europe & Central Asia,High income,4807388,0.4807388,100.709524,1064.452382,60.67877511,1341.151004,1,0,209.4890697,2214.201105,126.2198414,2789.77067,2.080131664,0,-,-,-,0.9744482508,0.4406836885,17,57283934,0.3536223829,1191581.25,2.087497231,1.302274151,1.437619731,1.5647177,1.014170523,1,24.18820674,9.955920974,18.83252096,9.041091325,2.012586427,1,-,-,-,3.889013927,66.70701707,2.10846746,1.240147023,29.53199597,9.562244148,6.119717147
2018,Ireland,IRL,IE,Europe & Central Asia,High income,4867316,0.4867316,122.1500002,1521.966667,73.50000028,1131.500004,3,11.5,250.9596669,3126.911561,151.0072497,2324.689837,6.163561191,23.62698456,-,-,-,1.111147048,0.4190535492,16,74312297,0.3287232635,1526761.299,2.31959527,1.432195174,1.530469885,1.476440071,1.070852617,1.037566612,28.78682286,13.64761939,22.33790536,7.700566282,4.022225801,2.81385702,-,-,-,9.301842753,62.20559308,2.039188244,1.311588591,27.52088761,11.97080573,7.348009695
2019,Ireland,IRL,IE,Europe & Central Asia,High income,4941444,0.4941444,127.627778,355.6777776,60.98333351,467.7333325,5,6,258.2803286,719.7851025,123.4119693,946.5519239,10.11849977,12.14219973,-,-,-,1.390071198,0.4060595802,18,81199491,0.3642659919,1643234.063,2.378893462,1.101002356,1.439825315,1.196948212,1.127534711,1.019599971,29.59860072,3.911360889,18.43543745,3.728292525,5.968629002,1.932163567,-,-,-,20.34633412,59.50143281,2.177746676,1.340483438,30.39168305,12.80776433,5.986524015
2020,Ireland,IRL,IE,Europe & Central Asia,High income,4991000,0.4991,81.43376639,55.90476197,107.874243,191.9095241,5.333333343,0.5,163.161223,112.011144,216.1375336,384.5111683,10.68590131,1.001803246,-,-,-,1.530305934,0.2379776021,22,73025787,0.4452139901,1477822.819,1.878832764,1.01587536,1.779405046,1.080807236,1.136981726,1.001633331,19.05097706,1.453058646,31.54849638,2.108295192,6.247872823,1.076909004,-,-,-,25.8991747,24.52208131,2.454863541,1.306191109,36.92987396,11.61913998,5.781595381
2015,Ireland,IRL,IE,Europe & Central Asia,High income,4701957,0.4701957,109.0833335,1036.583332,70.25000014,1922,5,24,231.9955999,2204.578502,149.4058753,4087.65967,10.63387011,51.04257653,-,-,-,-,0.2921082416,12,13336981,0.2552128826,283647.4472,2.178145626,1.294360135,1.506933678,1.809295461,1.127534711,1.078399886,26.68392418,9.916999818,22.11144228,12.78205975,6.22226593,4.918567581,-,-,-,-,35.78714784,1.762071379,1.055769977,21.58343499,3.037946293,7.635827419
2015,Finland,FIN,FI,Europe & Central Asia,High income,5479531,0.5479531,175.8500003,2824.299998,131.4444449,3323.96667,66.5,344,320.9216269,5154.273236,239.8826558,6066.151775,121.3607515,627.7909551,-,-,-,-,0.3765671807,3,35474876,0.0547492112,647407.1595,2.900910003,1.802020737,1.950098319,2.399620779,2.870509089,2.123731694,36.54480607,21.84781897,34.90648282,18.48476351,60.71594562,49.19586807,-,-,-,-,53.36380271,1.138558432,1.148648309,5.391932004,5.651877732,19.64521464
2016,Finland,FIN,FI,Europe & Central Asia,High income,5495303,0.5495303,193.6523814,3262.426191,144.7642861,3051.088104,28.33333334,173.5,352.3961853,5936.753972,263.4327645,5552.174473,51.55918307,315.7241739,-,-,0.69557,1.000000003,0.5357273192,6,4884563,0.1091841524,88886.14513,3.093624833,1.926436094,2.046559406,2.284719954,1.788825803,1.56676584,40.03497552,25.0127689,38.23689084,17.00330181,26.36345358,25.23832409,-,-,24.56460411,4.90078039,86.48644018,1.346396081,1.020308318,9.788656388,1.638416126,15.38305389
2017,Finland,FIN,FI,Europe & Central Asia,High income,5508214,0.5508214,151.4520205,1592.717171,129.0522603,3116.652618,17.5,81.5,274.9566747,2891.531032,234.290571,5658.190873,31.77073367,147.9608454,-,-,0.50126,0.910005235,0.5398013751,20,34857831,0.3630940991,632833.6372,2.636796314,1.452286301,1.932774334,2.312327167,1.481797796,1.266232945,31.44781726,12.6955607,34.11566166,17.30887802,16.62466739,12.35903811,-,-,17.13865824,1.337279587,87.33428738,2.316305108,1.14605953,30.29702896,5.547154237,11.30281983
2018,Finland,FIN,FI,Europe & Central Asia,High income,5515525,0.5515525,159.4833336,1041.183332,104.6428576,1490.488095,39.50000003,59.5,289.153496,1887.732051,189.7242014,2702.350356,71.61602935,107.87731,-,-,0.60704,1.076563244,0.5270027737,11,16504459,0.1994370436,299236.41,2.723737108,1.295666404,1.756003645,1.627598985,2.105300826,1.194366383,33.02208278,8.63543069,27.81317718,8.789115516,36.23432995,9.281802337,-,-,21.18125282,7.932436349,84.67078483,1.692792162,1.069058958,17.07840594,3.149966614,11.20655098
2020,Finland,FIN,FI,Europe & Central Asia,High income,5528000,0.5528,85.6678575,203.0035716,138.5155131,371.2905845,15.5,13,154.9707987,367.2278792,250.5707545,671.6544582,28.03907381,23.51664255,-,-,0.79877,1.380629822,0.2943862022,11,155986034,0.1992640274,2825673.214,1.924667765,1.057647231,2.001306356,1.156339118,1.425115702,1.042466605,18.14275244,2.485350115,36.4179718,2.935942225,14.78814969,2.805386001,-,-,28.50859883,19.97248627,36.26121167,1.692792162,1.654246302,17.06443137,21.30462302,7.181924587
2019,Finland,FIN,FI,Europe & Central Asia,High income,5520314,0.5520314,121.0917824,523.6261897,108.2458339,1183.410714,23.5,32.5,219.3566931,948.5442127,196.086371,2143.738045,42.57004221,58.87346263,-,-,0.79561,1.268219382,0.4776280323,14,56609193,0.2536087621,1025470.526,2.308139821,1.14869492,1.782096074,1.498298085,1.651844076,1.106166512,25.2824136,4.836637509,28.71290214,7.179000153,21.93949296,5.519749154,-,-,28.3878331,15.52139756,74.39546292,1.900629811,1.237316184,21.45386976,8.368593426,8.580452917
2015,Denmark,DNK,DK,Europe & Central Asia,High income,5683483,0.5683483,136.8166669,1449.366672,92.82777808,1560.25,-,-,240.7267989,2550.138132,163.3290327,2745.235624,-,-,-,-,-,-,0.2799070848,3,7804292,0.05278453371,137315.3047,2.478365277,1.411578844,1.670439906,1.656973591,-,-,27.65211453,11.31470698,24.08042661,8.912725803,-,-,-,-,-,-,33.24797881,1.138558432,1.032557882,5.233244491,1.986421962,6.598110961
2016,Denmark,DNK,DK,Europe & Central Asia,High income,5728010,0.572801,113.0833336,1684.083335,103.8718257,2611.288096,3,6,197.4216763,2940.084488,181.3401612,4558.805058,5.237421024,10.47484205,-,-,0.42589,1.000000001,0.4274946823,5,18384153,0.0872903504,320951.8314,2.221446538,1.478231689,1.750419901,2.099533612,1.070852617,1.019599971,22.85007048,12.89194797,26.62752343,14.14006495,3.56643056,1.804159572,-,-,14.25824271,4.900780324,63.96226781,1.277116865,1.076945112,8.020288298,3.306010895,7.626690107
2017,Denmark,DNK,DK,Europe & Central Asia,High income,5764980,0.576498,111.9916669,1350.716667,112.2004333,2513.65368,-,-,194.2620216,2342.968522,194.6241501,4360.212316,-,-,-,-,0.43348,0.9029940108,0.4370690109,5,7899618,0.08673056975,137027.674,2.209628998,1.383565053,1.810734925,2.058422743,-,-,22.49970081,10.47675479,28.50611786,13.56765146,-,-,-,-,14.54830977,1.059657858,65.95477057,1.277116865,1.032957817,7.975074669,1.984355084,6.876048054
2018,Denmark,DNK,DK,Europe & Central Asia,High income,5793636,0.5793636,106.8095242,839.3761874,98.11904813,1007.840478,5,6,184.3566358,1448.789995,169.3565977,1739.564719,8.630159023,10.35619083,-,-,0.6587,0.9584961058,0.420825897,12,48591070,0.2071238165,838697.3224,2.153531122,1.238358924,1.708758806,1.424370824,1.127534711,1.019599971,21.40130654,6.860013655,24.93283247,6.014031771,5.236149561,1.79505065,-,-,23.1555432,3.257360742,62.57443439,1.762071379,1.203676586,17.69926859,7.026464729,6.24262825
2020,Denmark,DNK,DK,Europe & Central Asia,High income,5838000,0.5838,92.0750003,75.05833349,136.5655129,223.0667752,1,0,157.7166843,128.568574,233.9251677,382.0945104,1.712915382,0,-,-,0.57413,1.36960924,0.3193947131,9,50502777,0.1546776321,867961.1065,1.994026545,1.021314428,1.987184631,1.093926602,1.014170523,1,18.44723983,1.520029543,34.06398708,2.101329542,1.831862774,1,-,-,19.92353125,19.53610699,41.46570474,1.55423373,1.211697048,13.4631766,7.236750593,5.589589292
2019,Denmark,DNK,DK,Europe & Central Asia,High income,5818553,0.5818553,111.2333336,445.5333338,116.1634926,994.5611102,-,-,191.1700961,765.7115675,199.6432663,1709.292861,-,-,-,-,0.63531,1.093803992,0.4233614313,12,41169647,0.2062368427,707558.1678,2.201419867,1.126518774,1.839435043,1.418779288,-,-,22.15684155,4.097122602,29.21591097,5.926777725,-,-,-,-,22.2616475,8.615114012,63.10210158,1.762071379,1.17254041,17.62762748,6.084115295,5.665233818
2015,France,FRA,FR,Europe & Central Asia,High income,66548272,6.6548272,1096.866669,12843.96666,743.7968275,16072.18452,783.1666667,5002,164.8227123,1930.022565,111.7680152,2415.116732,117.6839974,751.6348434,-,-,-,-,0.2448291673,26,58677710,0.0390693841,88173.15347,12.87112524,4.647320618,6.384698959,7.767505709,23.18159263,17.33984282,19.23521727,8.806485839,16.78877336,7.961208108,58.90644951,58.70343369,-,-,-,-,25.94795285,2.731980406,1.245994534,4.125468283,1.633292658,20.21613781
2016,France,FRA,FR,Europe & Central Asia,High income,66724104,6.6724104,1030.316669,10971.93333,771.582145,15740.89405,577.1666667,1461.666668,154.414463,1644.373273,115.6376929,2359.1016,86.50047466,219.0612658,-,-,0.89875,1,0.3427340023,47,178430811,0.07043931231,267415.8217,12.15070633,4.115716485,6.585917719,7.628009417,17.34333699,5.774770815,18.08106116,7.651101861,17.33601525,7.799752975,43.5596351,17.81745775,-,-,32.32953479,4.900780291,46.32281799,4.186843947,1.748412141,6.65922556,2.921307878,13.82029015
2019,France,FRA,FR,Europe & Central Asia,High income,67059887,6.7059887,864.0989271,3601.450002,644.218863,5097.576594,674.6666667,227,128.8548141,537.0498167,96.06620169,760.1528756,100.6065916,33.85034037,-,-,0.71063,1.368674809,0.3362092837,113,586826037,0.1685060996,875077.581,10.35136141,2.022709198,5.663564335,3.146433713,20.10658905,1.741532251,15.24678769,3.172239779,14.56825514,3.191025506,50.50188987,3.59870985,-,-,25.14015217,19.49910656,44.96496613,8.759272218,3.461812048,14.58010553,7.287888682,11.10925815
2020,France,FRA,FR,Europe & Central Asia,High income,67206000,6.7206,566.9087682,574.9666664,764.2727417,1616.294108,518.8333333,67.5,84.35389224,85.55287718,113.7209091,240.4984835,77.20044837,10.04374609,0.71157,18,0.60929,1.626709008,0.2704371969,68,549677685,0.1014019007,819681.7943,7.134210244,1.163274153,6.53298368,1.680572052,15.69010926,1.220499678,10.31214314,1.3460412,17.06494761,1.693200445,38.98267378,1.77106409,14.2149852,13.25714286,21.26724108,29.71642362,31.27721109,5.641707488,3.305958162,9.16008189,6.889821541,8.715976611
2017,France,FRA,FR,Europe & Central Asia,High income,66864379,6.6864379,811.6003376,8508.507453,724.5987161,13295.04798,511.6666667,826.5,121.3800756,1272.502277,108.3684208,1988.360347,76.52305672,123.6084164,-,-,0.91389,1.021249333,0.3555261275,70,210830528,0.1046895238,315310.6798,9.783052221,3.416173716,6.245667971,6.598138386,15.48699843,3.69989606,14.41792446,6.146971433,16.30800971,6.731147477,38.64929887,10.48948831,-,-,32.90814022,5.742184947,48.98497278,5.78026592,1.884343387,9.425624072,3.265474291,11.49773059
2018,France,FRA,FR,Europe & Central Asia,High income,66965912,6.6965912,753.6547638,6389.44047,567.5936888,7406.624248,613,495.5,112.5430449,954.1332716,84.75859909,1106.029027,91.53911023,73.99286969,-,-,0.63697,1.170818898,0.3439578827,105,502561913,0.1567961921,750474.2308,9.155778185,2.814419064,5.108651745,4.118703112,18.35889117,2.618630972,13.43799857,4.859243933,12.96915719,4.187961114,46.03937434,6.680474618,-,-,22.32508773,11.66465444,46.57751836,8.205038488,3.108286509,13.63429324,6.392504714,10.86244033
2016,Switzerland,CHE,CH,Europe & Central Asia,High income,8373338,0.8373338,348.5166674,12261.96667,272.4812891,10017.43857,67.16666669,493.6666666,416.2219027,14644.06031,325.4153709,11963.49481,80.21492347,589.569735,-,-,0.93529,1,0.4703553325,5,7100996,0.05971334252,84804.84127,4.770066006,4.482049201,2.971474405,5.218037232,2.889403121,2.612642091,47.11251944,60.23176835,47.00234379,35.48296141,40.46623259,46.26160331,-,-,33.72598409,4.900780291,72.88194953,1.277116865,1.029607242,5.792886184,1.609088391,24.95842508
2017,Switzerland,CHE,CH,Europe & Central Asia,High income,8451840,0.845184,306.7547016,8580.526501,269.5436279,8613.306749,42.33333334,100.1666667,362.9442838,10152.25856,318.9170972,10191.04331,50.08771266,118.5146272,-,-,0.85478,1.016750536,0.4433839479,14,68714760,0.1656444041,813015.3907,4.317983213,3.436625074,2.950200128,4.626800235,2.185600458,1.327210634,41.20463932,42.06349022,46.08337127,30.37413847,25.63927679,10.09843522,-,-,30.64913317,5.564047163,67.26896501,1.900629811,1.28810443,14.34896563,6.841917606,17.85898092
2019,Switzerland,CHE,CH,Europe & Central Asia,High income,8574832,0.8574832,362.7539693,3433.37063,304.5009324,3521.594412,80.00000003,91.66666669,423.0449871,4004.00921,355.1100854,4106.896102,93.29628852,106.9019973,-,-,0.6786,1.400983619,0.3993246276,25,145563404,0.2915509015,1697565.667,4.924188042,1.974979445,3.203357769,2.482835781,3.253113222,1.299444008,47.86912167,17.19527241,51.20170935,12.83750585,46.90416083,9.206927026,-,-,23.91606156,20.77843061,58.09982939,2.66270119,1.610518726,24.51846625,13.19818439,16.86271795
2020,Switzerland,CHE,CH,Europe & Central Asia,High income,8633000,0.8633,254.6472231,603.4555556,356.9603663,1103.466587,64.50000006,11.33333337,294.9695623,699.0102578,413.4835704,1278.195977,74.71330946,13.12792004,0.68367,7,0.5024,1.722362506,0.3105755077,27,181260748,0.3148749736,2113869.38,3.753907889,1.171364186,3.583264251,1.464636056,2.813826997,1.037022168,33.66701817,3.827331545,59.45676775,4.684206266,37.75864083,2.007837875,13.23814627,2.885714286,17.18222562,33.5039918,39.63034983,2.801259622,1.760284987,26.40235763,16.18969039,12.93548533
2015,Switzerland,CHE,CH,Europe & Central Asia,High income,8282396,0.8282396,351.6166672,9728.883331,260.7444454,25074.25,86.33333334,937.8333333,424.5349621,11746.46,314.8176511,30274.15014,104.2371475,1132.321291,-,-,-,-,0.3318439802,6,27779308,0.0724428052,335401.833,4.80362421,3.762725698,2.886477243,11.55800036,3.432606517,4.063584419,48.03434289,48.51165884,45.50363601,88.26065146,52.28864974,87.92894844,-,-,-,-,44.05650773,1.346396081,1.116361973,6.821048203,3.409846785,33.41957549
2018,Switzerland,CHE,CH,Europe & Central Asia,High income,8514329,0.8514329,349.0785724,7889.957143,236.1607154,5423.920244,39.83333337,87.33333334,409.9895275,9266.681077,277.3685576,6370.343739,46.78387853,102.5721855,-,-,0.56315,1.197946426,0.4295530013,28,51808179,0.3288573885,608482.2304,4.776148755,3.24052305,2.708444091,3.283847051,2.114747842,1.285288473,46.42142014,38.48153826,40.2076621,19.36155077,24.01331138,8.874524918,-,-,19.50390856,12.73881651,64.39062225,2.870538838,1.217173791,27.53172092,5.372168098,16.23075057
2015,Belgium,BEL,BE,Europe & Central Asia,High income,11274196,1.1274196,249.4833338,3123.283331,223.2369054,6164.209519,3,3,221.2870291,2770.293625,198.0069403,5467.538012,2.660943627,2.660943627,-,-,-,-,0.2774400174,-,-,-,-,3.698007611,1.886923486,2.614851026,3.59556024,1.070852617,1.009799986,25.49646584,12.205184,28.9845051,16.75935003,2.298430123,1.204282153,-,-,-,-,32.73456019,-,-,-,-,8.402017684
2017,Belgium,BEL,BE,Europe & Central Asia,High income,11375158,1.1375158,167.191667,2019.541674,234.7463333,3588.971799,3.5,4,146.9796437,1775.396591,206.3675364,3155.096218,3.076880339,3.516434673,-,-,0.26892,0.9014873758,0.3915073276,4,62665941,0.03516434673,550901.7193,2.807181573,1.5734923,2.698201263,2.51120634,1.08502314,1.013066648,17.25662452,8.181060265,30.16684345,10.09408688,2.503131291,1.269958686,-,-,8.259319737,1,56.47297987,1.207837649,1.26272694,3.810057396,4.958401804,6.763323029
2018,Belgium,BEL,BE,Europe & Central Asia,High income,11427054,1.1427054,207.8500005,1960.583332,176.3818189,3056.557578,1.5,1,181.8929013,1715.738223,154.354586,2674.843033,1.31267429,0.8751161936,-,-,0.2561,0.9402510633,0.3828476345,6,15758720,0.05250697161,137907.1106,3.247317294,1.556749811,2.275530722,2.287022983,1.028341047,1.003266662,21.12810648,7.939756241,22.81127877,8.709829823,1.634886127,1.067183167,-,-,7.769377758,2.534916255,54.67082088,1.346396081,1.065930251,5.210825728,1.990674605,6.224105761
2019,Belgium,BEL,BE,Europe & Central Asia,High income,11484055,1.1484055,171.3084488,570.2476187,222.71885,1422.592461,1.333333343,0,149.1706969,496.5559802,193.9374637,1238.754483,1.161030092,0,-,-,0.53142,1.145368133,0.3815105277,6,19342202,0.05224635375,168426.588,2.851746673,1.161934078,2.611099316,1.599010209,1.023617539,1,17.49958733,3.008451766,28.40900808,4.570522134,1.560255194,1,-,-,18.29128305,10.65688672,54.39255708,1.346396081,1.080964554,5.189775555,2.209983722,5.524602693
2020,Belgium,BEL,BE,Europe & Central Asia,High income,11525000,1.1525,122.4500002,77.31666675,273.325373,504.0714909,1,0,106.2472887,67.0860449,237.1586751,437.3722264,0.8676789588,0,-,-,0.41058,1.355008702,0.2771549455,14,28097532,0.1219081587,244665.5994,2.322842838,1.021955731,2.977587184,1.2122491,1.014170523,1,12.73987103,1.271347221,34.52126305,2.260659184,1.415883905,1,-,-,13.6731404,18.95797304,32.6752342,1.900629811,1.117697064,10.8163777,2.757827648,5.229819148
2016,Belgium,BEL,BE,Europe & Central Asia,High income,11331422,1.1331422,211.0928577,2647.50476,240.2432547,5253.702382,6.5,21.5,186.2898211,2336.427643,212.0150981,4636.401664,5.736261521,18.97378811,-,-,0.31026,1.000000001,0.4029658047,1,13553962,0.008825017725,119613.9549,3.282421962,1.751815927,2.738009472,3.212173511,1.170046281,1.070233231,21.61567473,10.45029848,30.96551002,14.36372542,3.811932411,2.456628486,-,-,9.839210645,4.900780324,58.85759067,1,1.056680309,1.682622928,1.859222294,8.074039161
2015,Sweden,SWE,SE,Europe & Central Asia,High income,9799186,0.9799186,246.616667,4819.733327,172.9095243,3038.380949,35.5,278.5,251.6705643,4918.503769,176.4529465,3100.646267,36.2274989,284.2072801,-,-,-,-,0.3549374283,8,8671594,0.08163943413,88493.0034,3.66697529,2.368666955,2.250384678,2.27936936,1.991936638,1.909765339,28.86565326,20.89418711,25.93638355,9.937143139,18.81804206,22.81875426,-,-,-,-,48.86245924,1.484954514,1.0361966,7.563862318,1.635591059,11.81143847
2016,Sweden,SWE,SE,Europe & Central Asia,High income,9923085,0.9923085,293.7833337,3439.550003,181.3563497,3601.626179,21.5,177.5,296.0604829,3466.21036,182.7620641,3629.542808,21.66664903,178.8758234,-,-,0.6472,0.9999999983,0.5076511934,21,24751327,0.2116277347,249431.7745,4.177565201,1.976734211,2.311555825,2.516534712,1.595161983,1.579832487,33.78798883,15.02000297,26.82860601,11.46160729,11.65199278,14.73239853,-,-,22.71604767,4.900780225,80.64354922,2.385584325,1.103658243,18.06305123,2.792076781,10.63666507
2017,Sweden,SWE,SE,Europe & Central Asia,High income,10057698,1.0057698,205.8297984,2691.133843,196.3022853,4592.480132,12,34,204.6490145,2675.695614,195.1761579,4566.134449,11.9311596,33.80495219,-,-,0.47701,1.028875786,0.5115535016,22,42250767,0.2187379259,420083.8701,3.225448146,1.764205343,2.41979294,2.93375303,1.325922038,1.111066505,23.65149983,11.82255737,28.58418167,14.16119081,6.860720448,3.595225373,-,-,16.21189591,6.044167722,81.45565418,2.454863541,1.17707619,18.63734323,4.018361229,8.454630292
2018,Sweden,SWE,SE,Europe & Central Asia,High income,10175214,1.0175214,194.0095242,1411.876188,172.7825763,2811.124999,11.5,16.5,190.6687409,1387.564122,169.8073144,2762.718306,11.3019736,16.21587516,-,-,0.45039,1.100486867,0.4693919644,22,103233984,0.2162116689,1014563.271,3.097490986,1.400932614,2.249465332,2.183678824,1.311751515,1.053899921,22.10124698,6.612369444,24.99657191,8.963116987,6.551069714,2.244901944,-,-,15.19455929,8.879734179,72.68146407,2.454863541,1.432927952,18.43329679,8.290215268,6.897208014
2020,Sweden,SWE,SE,Europe & Central Asia,High income,10346000,1.0346,172.6416672,121.3500001,234.9869531,578.4672497,19,9.5,166.8680332,117.291707,227.1283135,559.1216409,18.36458535,9.182292673,0.58185,5,0.78037,1.388973217,0.3508315006,29,145942311,0.2819516068,1418919.624,2.866179066,1.034459943,2.69994381,1.24357488,1.524309366,1.031033288,19.46202003,1.474417277,33.10278991,2.611583427,10.02689869,1.704929822,9.673209341,1,27.80540597,20.30285764,48.00797924,2.939818055,1.61210841,23.74312871,11.19586905,6.565178292
2019,Sweden,SWE,SE,Europe & Central Asia,High income,10285453,1.0285453,245.8834491,818.5261882,189.5777786,1715.856748,27.5,51,239.0594261,795.8095654,184.3164113,1668.236438,26.7367903,49.58459292,-,-,0.69384,1.241087808,0.4537020768,22,67337510,0.2138943224,654686.867,3.659038039,1.232438118,2.37109467,1.722494837,1.765208264,1.166599757,27.46722191,4.218861902,27.04841861,5.808438808,14.14723739,4.806637352,-,-,24.49848869,14.44707529,69.41625921,2.454863541,1.282326253,18.24612411,5.704188792,7.951140804
2015,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51014947,5.1014947,785.8928575,7368.059523,871.0166674,12357.84998,1026.333333,6578.666667,154.0514896,1444.294262,170.7375424,2422.397887,201.1828676,1289.556699,-,-,-,-,-,-,-,-,-,9.504762893,3.092318995,7.306013548,6.20351295,30.0731905,22.49027975,18.04081155,6.841829474,25.12812283,7.982194933,100,100,-,-,-,-,-,-,-,-,-,28.05525312
2016,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51217803,5.1217803,680.6500005,10828.06666,772.9435906,8795.384622,672,2874.5,132.8932443,2114.121658,150.9130703,1717.251445,131.2043783,561.230633,-,-,-,-,-,-,-,-,-,8.365484993,4.074862449,6.595777185,4.703467663,20.03101293,10.39001963,15.69460352,9.551123229,22.3245867,5.94971714,65.56043721,44.08599436,-,-,-,-,-,-,-,-,-,18.11059058
2017,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51361911,5.1361911,629.0935903,7865.470941,770.4435195,11845.73241,471.3333333,1447.333334,122.4825124,1531.382067,150.0028921,2306.32626,91.76709436,281.7911767,-,-,-,-,-,-,-,-,-,7.807375108,3.233569667,6.577671896,5.987875893,14.34390954,5.727948659,14.54017213,7.194079093,22.19587116,7.647636053,46.15157559,22.63326863,-,-,-,-,-,-,-,-,-,13.67007945
2018,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51606633,5.1606633,731.0250006,4067.508342,794.4000013,9036.383334,530,1085.833333,141.6533027,788.1754933,153.933701,1751.011994,102.6999766,210.4057695,-,-,-,-,-,-,-,-,-,8.910805843,2.155056489,6.751162573,4.804944855,16.00658428,4.547050379,16.66599407,4.187983881,22.75175808,6.047026806,51.53213877,17.15297039,-,-,-,-,-,-,-,-,-,13.45945637
2019,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51709098,5.1709098,858.1528937,3248.298412,1029.280135,7306.459562,461.8333334,282.6666667,165.9578153,628.1870188,199.0520382,1412.993041,89.31374773,54.66478388,-,-,-,-,-,-,-,-,-,10.28699424,1.922424208,8.452143284,4.076526824,14.07466959,1.923376431,19.36108725,3.540868255,29.1323007,5.072738382,44.94417334,5.196646497,-,-,-,-,-,-,-,-,-,12.33199575
2020,"Korea, Republic of",KOR,KR,East Asia & Pacific,High income,51727000,5.1727,611.1805563,505.7555558,1364.049916,2166.227556,461.6666667,53.5,118.1550363,97.77399729,263.7017256,418.7808216,89.25061703,10.34276103,-,-,-,-,-,-,-,-,-,7.613462435,1.143620169,10.8765158,1.91213222,14.06994608,1.174766412,14.0603044,1.395472747,38.27492677,2.207072276,44.91310388,1.794019637,-,-,-,-,-,-,-,-,-,11.6196119
